"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"437","143059_at","Act42A","35526","Actin 42A",-0.847314814450773,11.5642190511047,-7.75427970587774,2.45988260608307e-07,1.16935907026362e-06,6.43603443705158
"438","143073_at","aop","33392","anterior open",-0.604517392601031,5.48246028998989,-4.17555627445756,0.000502351039663637,0.00084095552390723,-1.33814946471178
"439","143077_at","Arl1","39745","ADP ribosylation factor-like 1",-0.18029410333619,6.42495410362318,-1.7600800381266,0.094302360572857,0.107881300321216,-6.34308266386939
"440","143080_at","Asx","36612","Additional sex combs",-0.274885346795936,6.26567907541066,-1.72042652490857,0.101417253238538,0.115286964551002,-6.40568892216902
"441","143082_at","bam","43038","bag of marbles",-0.328514516411281,3.5859182183176,-2.50867442751012,0.0212319441633664,0.0265722678041087,-4.99270412764696
"442","143092_at","CkIIbeta","32132","Casein kinase II beta subunit",0.656778020301497,6.09455715028909,5.15456275009187,5.44319596532642e-05,0.000115107585266756,0.904066616823981
"443","143104_at","cni","34967","cornichon",-0.377596697162534,6.1719382954571,-2.69215713844386,0.0143368011662711,0.0184321145079105,-4.62221983958709
"444","143105_at","comt","47091","comatose",0.604734238747634,8.82067209945746,5.4139255634415,3.0601454724853e-05,7.00714839081826e-05,1.48968273124414
"445","143115_at","Cyt-c-p","34996","Cytochrome c proximal",2.40314185540304,7.34377470803514,25.3155409757936,3.17580474888428e-16,7.66459864488077e-14,27.4108106081619
"446","143116_at","D","39570","Dichaete",0.53767805734289,4.52219891339092,4.59673031420465,0.000191707573211198,0.000357555759115049,-0.370190002790825
"447","143118_at","Dab","39866","Disabled",-0.565043131261081,6.00809925998237,-5.30724449686926,3.87487696614112e-05,8.55925203888007e-05,1.24946804914663
"448","143120_at","SmF","36314","Small ribonucleoprotein particle protein SmF",0.74405166265831,7.91484217842463,8.72866587759937,4.0889098506202e-08,2.56762112017112e-07,8.28693929757409
"449","143129_at","Rpn3","35176","Regulatory particle non-ATPase 3",-1.07681954165449,8.9498506979653,-9.88919635559504,5.63539197283889e-09,4.86266631260065e-08,10.3337932672951
"450","143134_at","Dsk","45845","Drosulfakinin",0.415509959379524,4.10920832728482,0.785818703464108,0.441555470843338,0.464829258471976,-7.53223673068055
"451","143135_at","dx","31589","deltex",0.0826705386884345,4.87343408986798,0.541994093108506,0.594051881753747,0.614565903569704,-7.6983435263802
"452","143145_at","egl","37757","egalitarian",-0.329955952392674,4.86938267763611,-2.3161904043344,0.0317401778011657,0.0387127868346703,-5.36684873630434
"453","143150_at","Eno","33351","Enolase",1.99611771050846,7.13342280016051,17.6083749075285,2.57178596317651e-13,1.47929128601913e-11,20.629256290332
"454","143152_at","Est-P","39393","Esterase P",0.463431186131633,2.9238458595657,2.16894646916899,0.0428316001446283,0.0513675322417712,-5.64162341449037
"455","143156_at","CG17716","36521","uncharacterized protein",0.190742373724556,3.839571045224,1.53908301883883,0.140087623685471,0.15676731740055,-6.67831086314021
"456","143158_at","Fbp1","39566","Fat body protein 1",-0.815693866184089,6.67092070670099,-2.04489836376782,0.0548062244524021,0.0646259538848333,-5.8645529131062
"457","143162_at","flw","44289","flapwing",0.749776357984545,7.78841425013892,7.17940721914303,7.52214553405324e-07,2.9716607906507e-06,5.28514948377861
"458","143164_at","FER","41118","FER tyrosine kinase",-2.86769635503814,6.73785718499092,-16.2414597005009,1.10702894329636e-12,4.82396248624291e-11,19.1338117929461
"459","143175_at","Gapdh2","32545","Glyceraldehyde 3 phosphate dehydrogenase 2",2.41713997587822,8.33965636237957,22.4948896550506,2.86456280893207e-15,4.33604349394139e-13,25.2014338475361
"460","143181_at","Gs2","32087","Glutamine synthetase 2",0.528116320645923,4.05193511197361,7.35986232336073,5.2708435279949e-07,2.20333517245833e-06,5.65114434373419
"461","143184_at","GstD1","41503","Glutathione S transferase D1",1.41253970832135,7.67960685486573,7.44877535083443,4.4307473547841e-07,1.90191483468046e-06,5.82988724810967
"462","143186_at","h","38995","hairy",1.07678551521223,3.78175270761205,3.8472587829409,0.00106739687217416,0.00167384591296231,-2.08993909679161
"463","143192_at","Hsc70-2","41609","Heat shock protein cognate 2",-0.911272996720857,5.59667657049545,-7.70535547000485,2.70069196323644e-07,1.26090748153701e-06,6.33979935806002
"464","143193_at","Hsc70-3","32133","Heat shock 70-kDa protein cognate 3",0.417336528531427,4.50917150530644,2.82019912122069,0.0108498721885599,0.0142225307266628,-4.35670669531985
"465","143194_at","Hsc70-4","41840","Heat shock protein cognate 4",-0.532864501559329,8.11884474401585,-4.22024833523737,0.000453401037594002,0.000768856948184169,-1.23548084321648
"466","143195_at","Hsp67Ba","39076","Heat shock gene 67Ba",-0.66104465188172,6.60060109419472,-3.75163132330057,0.00132918265302525,0.00205192126146035,-2.30764210039248
"467","143196_at","Hsp67Bc","39071","Heat shock gene 67Bc",-3.77579561517572,9.27232988145456,-26.1743235611087,1.701766669303e-16,4.89428094091542e-14,28.0334285238118
"468","143197_at","Hsp68","42852","Heat shock protein 68",-0.510344985112223,4.71014078412099,-2.86040078264887,0.00993394615972591,0.0131175524129347,-4.27227656891146
"469","143198_at","Hsp83","38389","Heat shock protein 83",-0.813760045078869,9.34626848302211,-7.39360552025663,4.93411743594916e-07,2.08696778010414e-06,5.71910234147891
"470","143199_at","hth","41273","homothorax",-0.312736392769952,3.54006663799262,-2.11650402587894,0.0475695952945978,0.0566267202265163,-5.73686632736224
"471","143201_at","Ldh","45880","Lactate dehydrogenase",0.919709985030396,5.07701835564221,8.39923872301417,7.39746902711096e-08,4.24653112214993e-07,7.67506968210938
"472","143214_at","Sos","34790","Son of sevenless",0.115373659430643,5.1822484727044,0.994655818394243,0.332263382799976,0.356031851316219,-7.34478172614626
"473","143216_at","Pgant35A","48775","Polypeptide N-acetylgalactosaminyltransferase 35A",-0.808811466662518,5.06137199018897,-6.45518015584573,3.276569956421e-06,1.04704613274075e-05,3.77350428443832
"474","143217_at","Rnmt","34877","RNA guanine-7 methyltransferase",-0.344179602846644,4.74657962643321,-3.25851416829009,0.00408789429365805,0.00575466666106733,-3.41315703995586
"475","143218_at","CIAPIN1","49424","Cytokine induced apoptosis inhibitor 1",-1.09153976015548,5.93023258800163,-12.9060121912844,6.42860122992269e-11,1.26634637926422e-09,14.9538548397139
"476","143231_at","Lam","33782","Lamin",-0.207161189836286,7.97202218719437,-1.22208057017858,0.236455454718432,0.256814912299928,-7.09606670025178
"477","143232_at","Lcp1","35817","Larval cuticle protein 1",2.99698786366386,4.46475761965931,3.37338415111903,0.0031518780028134,0.00452561214982094,-3.15887700337407
"478","143233_at","Lcp2","35818","Larval cuticle protein 2",4.06708000844718,6.15129332202656,3.98416676275306,0.000779515666177955,0.0012538518209887,-1.77708965986214
"479","143234_at","Lcp3","35819","Larval cuticle protein 3",2.46510739595459,5.81781273481238,2.98378419102401,0.00756402945463237,0.0101386837909965,-4.01024418203814
"480","143235_at","Lcp4","35820","Larval cuticle protein 4",3.1277321349679,4.59330630280097,3.07408250339063,0.00618617649294103,0.00841999223554113,-3.81591695938269
"481","143238_at","Lsp1alpha","32199","Larval serum protein 1 alpha",3.44184512697076,5.00571998861461,8.0351664056296,1.44785557073009e-07,7.55444641559157e-07,6.98239610484868
"482","143239_at","Lsp2","45326","Larval serum protein 2",1.46805105142157,6.89188830500406,3.63581283937213,0.00173292343426957,0.00262309884050488,-2.57016581261843
"483","143240_at","lt","3355130","light",-0.741963131416442,7.43288758232202,-3.5108905813409,0.00230517715104444,0.00341736571464114,-2.85160430050771
"484","143247_at","RpLP1","33214","Ribosomal protein LP1",0.549043934388331,10.2945666258663,4.89183336037886,9.81845493506445e-05,0.000195824385528747,0.305906826607544
"485","143250_at","RpL32","43573","Ribosomal protein L32",1.34460049460223,10.2882445206631,14.052479427459,1.45458524183323e-11,3.76881725721835e-10,16.485707011944
"486","143261_at","E(spl)mgamma-HLH","43151","Enhancer of split mgamma, helix-loop-helix",0.576256636095082,6.38907244483548,5.37878145097495,3.30717103654691e-05,7.49521190000703e-05,1.41065598925317
"487","143262_at","mago","37402","mago nashi",0.295937353532195,6.08770526129887,2.87829288520909,0.00955061268087081,0.0126171621819864,-4.23454546934319
"488","143264_at","Mlc1","43323","Myosin alkali light chain 1",1.06447254537723,3.96615138244365,3.43106556430715,0.00276475700136614,0.00402404572111628,-3.03033551759837
"489","143265_at","Mlc2","43587","Myosin light chain 2",2.28723427238374,6.13224882891225,3.38565916548101,0.00306526919333054,0.00441447881823667,-3.13156777937366
"490","143266_at","mle","35523","maleless",-0.550934044045402,5.38352652991755,-5.52241962844226,2.41005252466793e-05,5.73163187661217e-05,1.73295041145612
"491","143268_at","mnd","39625","minidiscs",-0.972710806063595,4.63321635857852,-8.76786063584021,3.8139277369349e-08,2.4429523767093e-07,8.35880839619317
"492","143270_at","Rpn8","37894","Regulatory particle non-ATPase 8",-1.56937104383816,6.60975225488314,-10.1647130018181,3.60312600766599e-09,3.39295041408271e-08,10.7959112188935
"493","143275_at","Acp95EF","47852","Accessory gland protein 95EF",0.150994050723924,4.43523752513905,1.26479272543777,0.221068736793625,0.240922200461715,-7.04443768986456
"494","143276_at","MtnA","41202","Metallothionein A",3.0203825023419,9.77573542613623,31.5081245919077,5.2086554437352e-18,2.4966821760304e-15,31.4716929146502
"495","143289_at","SP","39494","Sex Peptide",-0.253142272824039,4.45428620413904,-1.96642711516748,0.0638609552038898,0.0746905681847854,-6.00121726034058
"496","143301_at","Pgk","33461","Phosphoglycerate kinase",2.18818575580867,6.96042291063961,14.0946143537485,1.37993316858131e-11,3.60789799349076e-10,16.5399717628313
"497","143310_at","Pp1alpha-96A","42922","Protein phosphatase 1alpha at 96A",0.605293446724309,6.01963105778453,5.35792954596312,3.46327684473317e-05,7.77114850891257e-05,1.3637168793679
"498","143311_at","PpV","31582","Protein phosphatase V",-0.848185626441267,6.79691908879131,-7.37328373087009,5.13414744159708e-07,2.15559241489536e-06,5.67819284886938
"499","143313_at","Prosalpha3","37378","Proteasome alpha3 subunit",-0.75889365524614,7.61279517069132,-7.23030723104084,6.80111339932892e-07,2.7433383080603e-06,5.38882026133454
"500","143314_at","Prosalpha6","34359","Proteasome alpha6 subunit",-1.03619104298977,9.16861025095451,-11.6518044350145,3.70751475865948e-10,5.19013765929726e-09,13.1452014486825
"501","143317_at","Ras85D","41140","Ras oncogene at 85D",-1.34311283555317,9.49892206041909,-10.8389589106157,1.2490793314102e-09,1.40876555181794e-08,11.8905001457175
"502","143328_at","rt","39297","rotated abdomen",0.402659343464254,3.90348325454943,3.00343222370942,0.00724099831857901,0.00974502160235528,-3.96813577057484
"503","143334_at","scb","36692","scab",-0.715612542646637,3.67162248339606,-5.72700362203018,1.54174804432992e-05,3.89636851976525e-05,2.18862145214611
"504","143335_at","Scm","41168","Sex comb on midleg",-0.0284745931288786,5.18767533408592,-0.195277695169049,0.847225351272807,0.855554813995995,-7.83145750430311
"505","143346_at","Sgs3","39288","Salivary gland secretion 3",2.72127348198555,4.08122761604997,2.83415923227339,0.0105229981639886,0.0138318751003799,-4.32744344374939
"506","143347_at","Sgs4","31304","Salivary gland secretion 4",2.16544137410269,3.76870070248235,2.57479840928215,0.0184482735652872,0.0233526561504252,-4.86064004047896
"507","143349_at","Sgs7","47198","Salivary gland secretion 7",2.69397659286006,6.61893247014383,3.0706228230885,0.00623416508192124,0.00847327919452055,-3.82339946112107
"508","143351_at","Shaw","33599","Shaker cognate w",0.370560913899449,5.36478983399611,3.25674561582548,0.00410424838709571,0.00577486221198007,-3.41705287623773
"509","143355_at","sn","31717","singed",-1.00291559196415,6.9661932084833,-5.59184053713117,2.06995009900007e-05,5.0280206796657e-05,1.8880322494878
"510","143356_at","sna","34908","snail",0.702231539836396,5.23928592964258,7.31616218583941,5.74262080454498e-07,2.39003267853218e-06,5.56290868971731
"511","143358_at","Sod1","39251","Superoxide dismutase 1",0.702129063037622,9.42038816276855,7.83722071642703,2.10120957097957e-07,1.02773447723423e-06,6.59845454304326
"512","143361_at","beta-Spec","32746","beta Spectrin",-0.0832751666735749,8.08084868483571,-0.605910073897567,0.551664433566926,0.572775058100534,-7.66045955957929
"513","143366_at","Src64B","48973","Src oncogene at 64B",-1.86195345126226,5.85073805879641,-13.0251561757777,5.48177911178014e-11,1.12611405181998e-09,15.1182010131407
"514","143374_at","CCT1","42649","Chaperonin containing TCP1 subunit 1",-0.497898495164453,9.69452441518883,-5.00687578688821,7.57774670739441e-05,0.00015500426408582,0.568357399369765
"515","143380_at","Top2","35225","Topoisomerase 2",-0.11152422012045,4.37248363421322,-0.694562627249601,0.495641453199384,0.518622779335807,-7.60121618508881
"516","143389_f_at","alphaTub85E","41183","alpha-Tubulin at 85E",0.274727953765667,7.38925496005314,2.54844812933223,0.019513609168495,0.0245606739468672,-4.91347113260933
"517","143390_at","betaTub56D","37238","beta-Tubulin at 56D",-0.427728318568066,10.7166860063067,-2.56391223348853,0.0188815723654605,0.0238591397728754,-4.88249857558063
"518","143393_at","betaTub85D","41124","beta-Tubulin at 85D",-0.620389926126104,5.43024610356094,-5.45174289211586,2.81531603157938e-05,6.56146588883492e-05,1.57459885898752
"519","143394_at","tud","37417","tudor",-0.782474864164788,5.90735382296628,-6.38767797301527,3.77165644545791e-06,1.17394847804513e-05,3.62921195958994
"520","143397_at","RpL40","33629","Ribosomal protein L40",0.72348366948143,9.86848105800176,7.87780590823307,1.94590913152959e-07,9.68241291051749e-07,6.67759807277885
"521","143398_at","RpS27A","34420","Ribosomal protein S27A",0.455789209792691,9.93083653304166,5.13016233617074,5.74821559483275e-05,0.00012049466509285,0.848704675524337
"522","143399_at","Ubi-p63E","38456","Ubiquitin-63E",-1.20571386262504,10.1488233704534,-12.9834629153281,5.79531992231422e-11,1.15911591431649e-09,15.0608305407795
"523","143403_at","vg","36421","vestigial",0.205878203469115,3.94298424934771,1.3817451102447,0.182902939326046,0.20146643182754,-6.89548450305746
"524","143410_at","w","31271","white",-0.911492300965041,7.78699533598553,-6.23959837357822,5.14635475474173e-06,1.51804269483459e-05,3.3107286821535
"525","143422_at","Prosalpha4","32584","Proteasome alpha4 subunit",-1.53482436267029,7.94893208354138,-12.0269377500311,2.16282088999719e-10,3.32634913349301e-09,13.70173029075
"526","143423_at","Dhfr","42003","Dihydrofolate reductase",0.690276162092909,4.15143091768207,6.36972188874489,3.91590568378198e-06,1.19937643733301e-05,3.59073474524647
"527","143424_at","bs","37890","blistered",-0.429856307850092,4.87014379025875,-4.14248478596058,0.000541959088910206,0.000905153507378486,-1.41409095742437
"528","143438_at","Ser","43275","Serrate",0.373604308724394,3.58992725094694,2.85098353081054,0.0101416010811071,0.0133610832383252,-4.29209787656337
"529","143440_at","nonA","32603","no on or off transient A",-0.926798151689827,3.08524109147008,-5.92525607932587,1.00471610911955e-05,2.72343405261812e-05,2.62608480846015
"530","143448_at","Ptp99A","43469","Protein tyrosine phosphatase 99A",-1.25986748153999,8.9992598206656,-8.26108094505359,9.52511636435234e-08,5.21794945978616e-07,7.41426289635066
"531","143453_at","Klp64D","38611","Kinesin-like protein at 64D",-1.21226757122005,5.64166234251159,-10.2286799414904,3.25169399700342e-09,3.14877842942149e-08,10.9019476613919
"532","143457_at","pdm2","34673","POU domain protein 2",-0.889073766157408,4.17085977434271,-4.17758735437687,0.000500015441539392,0.000837533144943093,-1.33348457864558
"533","143472_at","Ten-m","40464","Tenascin major",-0.731705683157335,6.35916670712896,-3.03846718064888,0.00669781264873292,0.0090478671572362,-3.89280619363604
"534","143473_at","Su(P)","39856","Suppressor of ref(2)P sterility",0.315629830610236,5.61077509565585,2.49141782516451,0.02202086295179,0.0275006480778038,-5.0268852756916
"535","143476_at","Mdr65","38726","Multi drug resistance 65",0.679843536007265,4.08407489088779,5.16369270006807,5.33335195885869e-05,0.00011311740585308,0.924770464754909
"536","143477_at","Oct-TyrR","42452","Octopamine-Tyramine receptor",-0.0147917577472843,3.8181800296453,-0.075213501648384,0.940822279449903,0.943446609378633,-7.84849581105258
"537","143488_at","Rrp1","33500","Recombination repair protein 1",-0.451916044598302,7.92293845284876,-4.89329163681201,9.78619992483722e-05,0.000195452159609943,0.309238274826217
"538","143496_at","pros","41363","prospero",0.509414179489422,5.61726800807421,4.42985782911712,0.000280549586516274,0.000500223565294981,-0.753633947821903
"539","143497_at","GluRIA","38742","Glutamate receptor IA",0.356472707436057,6.73169501422464,4.00846038275826,0.000737221377635399,0.00119249082231688,-1.72145995625863
"540","143500_at","rho","38168","rhomboid",-0.301372498934048,4.00126284783696,-2.22840583365713,0.0379830015719657,0.0458410039953727,-5.53193873274013
"541","143515_at","Xpac","31357","Xeroderma pigmentosum group A-like",-0.635674978790346,4.26446408282569,-5.70273471325096,1.62524442590941e-05,4.08227333529735e-05,2.13478544010655
"542","143516_at","otk","36283","off-track",-1.94703184472639,5.79782645131922,-6.73646333451783,1.83476260549803e-06,6.31193451365111e-06,4.3686331833546
"543","143517_at","TkR86C","41286","Tachykinin-like receptor at 86C",-0.403673913058721,3.58561605852201,-4.35018620205927,0.000336641657200493,0.00058820255535153,-0.936805987868905
"544","143519_at","RpII15","41741","RNA polymerase II 15kD subunit",0.57135976148087,6.72671235340646,6.06447407131819,7.45930674359973e-06,2.09297231166759e-05,2.93070699671946
"545","143523_at","bap","42537","bagpipe",-0.214148065311838,6.28057614523195,-1.94983455361868,0.065938500285739,0.0770577516545248,-6.02966216388621
"546","143536_at","TfIIB","34430","Transcription factor IIB",-0.322668934552687,5.47211295716236,-2.39490815848221,0.0269633612005116,0.0331963299711778,-5.215776126978
"547","143537_at","gol","38006","goliath",-0.944300621747352,6.99942710858301,-8.19730060768918,1.07131543139163e-07,5.75907136576137e-07,7.29301836517183
"548","143541_at","ewg","30975","erect wing",-0.390373764440086,6.33854116889677,-2.78588863348112,0.0116950923988202,0.0152540071378716,-4.42837275559982
"549","143542_at","RpS17","39088","Ribosomal protein S17",0.785969952963899,11.2124355947838,8.22813052067601,1.01207710447815e-07,5.5127533190893e-07,7.35169179715347
"550","143543_at","ey","43812","eyeless",0.295627808042969,8.77849920808452,2.18774826552492,0.0412404944762688,0.0495851430241426,-5.60713175667073
"551","143547_at","Calr","41166","Calreticulin",0.258282131205451,9.24632732374544,2.15438114221357,0.0441024613543423,0.052783470185222,-5.66821921844007
"552","143552_at","Sox14","37822","Sox box protein 14",-1.80911969511918,7.53555809648815,-11.7483398908695,3.22330711739278e-10,4.63511563481082e-09,13.2897353367669
"553","143557_at","Hdc","36076","Histidine decarboxylase",-0.0716634103335001,2.64686727885016,-0.608124581247925,0.550225001457413,0.571693317988266,-7.65907407168651
"554","143563_at","zip","38001","zipper",-1.16552381159562,6.67247875962467,-6.69691553313652,1.98935123145037e-06,6.77085697236834e-06,4.28556556790316
"555","143565_at","Eip63E","38433","Ecdysone-induced protein 63E",-0.653257843096783,4.91525670306955,-5.95538332238595,9.41811785239784e-06,2.5747630174426e-05,2.69219052044212
"556","143566_i_at","Pabp2","35788","Pabp2",-0.179928637596777,8.38868489420299,-0.822955497547915,0.420628297875228,0.444589116019536,-7.50188075354901
"557","143568_at","Rox8","42848","Rox8",-1.34468407927812,7.22913659277014,-11.6499453193522,3.71755339991389e-10,5.19013765929726e-09,13.1424088788728
"558","143572_at","Cyp4d1","31188","Cytochrome P450-4d1",0.407148268621017,3.47495988366437,3.61840890119626,0.00180329708507427,0.00272531918900347,-2.60949034343502
"559","143573_at","spi","35253","spitz",-0.472028517288583,7.15096091794427,-4.64057434433994,0.000173501141341239,0.000326991666118875,-0.269540686901637
"560","143578_at","CanB","44317","Calcineurin B",0.467560299029662,5.60525456417694,3.05378332376921,0.00647294734582547,0.00876881609354407,-3.85977832005122
"561","143580_at","Itp-r83A","40664","Inositol 1,4,5,-tris-phosphate receptor",-0.00637841824416929,3.68040105341762,-0.050619585099517,0.960151085133612,0.961823239583514,-7.85012092748594
"562","143582_at","RpL23","37628","Ribosomal protein L23",0.476260669670099,10.3856884506464,6.31528496681742,4.3889475773922e-06,1.32590475132142e-05,3.47384400911612
"563","143597_at","Rac1","38146","Rac1",-0.807243336338267,9.84793067865601,-3.94235440223387,0.000858066428537793,0.00136720168890565,-1.87276033578034
"564","143601_at","Taf1","40813","TBP-associated factor 1",-0.863873307408463,6.88206567994013,-6.79271221199183,1.63594598145832e-06,5.69610247297111e-06,4.48643448528375
"565","143608_at","Acbp2","38784","Acyl-CoA binding protein 2",2.22538343182932,5.85119332714667,9.80055313164567,6.51951656257558e-09,5.4824940450197e-08,10.1832267494711
"566","143612_at","Nmdar1","40665","NMDA receptor 1",-0.647521065367854,5.78418075345615,-3.05399917879655,0.00646983115412267,0.00876872497608708,-3.85931243719581
"567","143615_at","Ror","34367","Ror",-1.02483285429325,8.02587149873404,-7.17177387694469,7.63691012425984e-07,3.00461744423684e-06,5.26957272765128
"568","143618_at","RpS18","37292","Ribosomal protein S18",0.365201061525177,10.6666122409212,4.39907731983694,0.000301008044860863,0.000532737930473749,-0.824399040062874
"569","143625_at","Vha14-1","36731","Vacuolar H[+] ATPase 14kD subunit 1",1.75060382311887,7.92833928910218,16.6859811394927,6.80803390289388e-13,3.26331758412047e-11,19.6323815568928
"570","143627_at","cora","37205","coracle",0.724996322349124,6.97701328887191,6.75853449532881,1.75393261735227e-06,6.06287284555906e-06,4.41490504307325
"571","143628_at","mtSSB","41968","mitochondrial single stranded DNA-binding protein",0.840547238636097,6.41512754325536,7.74367575938364,2.51011597851213e-07,1.18540124042707e-06,6.41520324524423
"572","143636_at","dia","35340","diaphanous",-1.67477113469947,7.82493919187911,-13.3423833974836,3.60703385161703e-11,7.85896163428074e-10,15.5498158725897
"573","143637_at","bol","39049","boule",0.702367375986259,4.5492540518972,6.90859420091268,1.29339787730974e-06,4.70267041105286e-06,4.72783629183805
"574","143638_at","eff","41785","effete",-1.08355053295392,7.56427101531377,-5.78885335921825,1.3482656648233e-05,3.49019986681531e-05,2.32554774126178
"575","143643_at","Dif","35045","Dorsal-related immunity factor",0.45937899438291,3.25913232237325,5.19891581665093,4.93032381620618e-05,0.000105424619296721,1.00458786466563
"576","143650_at","RyR","49090","Ryanodine receptor",1.0148577730883,4.4311671393837,8.99757168185677,2.5459665288557e-08,1.73101648628582e-07,8.77608495039126
"577","143652_at","a10","39906","antennal protein 10",0.476943512317593,4.29149533320161,5.25367016448433,4.36448609978316e-05,9.44890299066102e-05,1.12847731671939
"578","143656_at","Rsf1","34370","Repressor splicing factor 1",-0.917252426741051,10.1230806170645,-7.68042592235752,2.83267289002148e-07,1.309769651399e-06,6.29063996400029
"579","143657_at","Stt3B","43005","Catalytic subunit 3B of the oligosaccharyltransferase complex",-0.20269076363296,8.58099412365234,-1.77161089555381,0.092316135709939,0.105777373028599,-6.32468373646381
"580","143658_at","ND-ACP","38154","NADH dehydrogenase (ubiquinone) acyl carrier protein",0.955689493641448,7.31810381891235,8.19365426246956,1.07855604518578e-07,5.78717758573562e-07,7.2860706255062
"581","143662_at","Cdc37","38232","Cdc37",-1.26552744950738,8.69610177859343,-8.82457865350555,3.44959819099401e-08,2.24966993136027e-07,8.46246142682024
"582","143663_at","Trp1","34333","Translocation protein 1",-0.141256308039519,7.16635808203643,-0.972558989020628,0.34285564563884,0.366835132759413,-7.36651727914783
"583","143664_at","fng","40314","fringe",-0.55198040629219,5.01593894088565,-3.87293908593516,0.00100630471030076,0.00158669536558387,-2.03135198312332
"584","143665_at","fra","36377","frazzled",-1.08670128645797,7.79220107772602,-5.35334756791688,3.49857638565253e-05,7.82418793556506e-05,1.35339754781083
"585","143667_at","Iswi","36390","Imitation SWI",-0.38814034129292,4.77860009486166,-2.83926918522089,0.0104057270147344,0.0136965084184788,-4.31671713313711
"586","143668_at","La","35305","La autoantigen-like",0.238335265664885,7.2434526628351,1.43808279981434,0.166496462261303,0.184029141223485,-6.81987997632357
"587","143681_at","Sep1","33114","Septin 1",-1.76860957959555,8.13608954870935,-15.2648425685395,3.35923470589882e-12,1.09785897888239e-10,17.993818939484
"588","143682_at","Tig","33896","Tiggrin",0.227904678498065,4.79346161747157,1.0144126501769,0.322987900113532,0.346738783399223,-7.3249753117388
"589","143687_at","Arp1","41566","Actin-related protein 1",-0.332357149354942,6.7489133672322,-2.73825214835016,0.0129735642955831,0.0168071941054491,-4.52725290043218
"590","143691_at","Gip","31960","GIP-like",0.718698064235727,5.90544764254171,7.42361674461317,4.65335162872977e-07,1.9885645296028e-06,5.7794171624454
"591","143692_at","Gem3","39195","Gemin3",-0.293690909363511,3.52578735607272,-1.89637708617633,0.0730460170675847,0.0849495936459254,-6.12019882133813
"592","143696_at","CG4038","37397","uncharacterized protein",-0.609077048895945,5.76712308826536,-4.43063533847193,0.000280051379324538,0.000499645016710528,-0.751846507538676
"593","143702_at","Gp150","37549","Gp150",0.473250031685566,4.7079244368253,1.54117387548523,0.139579856787004,0.156320743037159,-6.67530034018217
"594","143705_r_at","ProtB","34867","Protamine B",0.311644530702944,2.90635015359733,2.03956338526513,0.0553831894335301,0.0652260658521018,-5.87395412929387
"595","143706_at","Nca","40186","Neurocalcin",1.22541379230527,4.45098345130728,8.27007529351163,9.36893321403423e-08,5.14218548159589e-07,7.43131794441491
"596","143708_at","TfIIA-S","42822","Transcription-factor-IIA-S",1.10225013964763,9.64734900217304,12.7130282192099,8.34240995751995e-11,1.52820197693168e-09,14.6850030307317
"597","143714_at","phyl","36606","phyllopod",0.888452957412378,7.54403753713183,5.69580525258367,1.64992533813719e-05,4.13704034218183e-05,2.11940267998048
"598","143715_at","Arf102F","43823","ADP ribosylation factor at 102F",0.605296923064948,6.80840127428518,4.42129718987192,0.000286094480696985,0.000509163197082011,-0.773314533332016
"599","143716_at","Arf51F","36699","ADP ribosylation factor at 51F",-0.919720951133722,7.72785444976705,-5.32922878174123,3.69053873961351e-05,8.20880851904752e-05,1.29904903899161
"600","143719_at","CASK","42567","CASK",-0.757665522245761,5.10733223475858,-4.49885805383821,0.000239637121660911,0.000435098713318675,-0.5950299443848
"601","143721_at","cnn","36491","centrosomin",-1.14557573096793,7.83287079499848,-10.5458776164813,1.96777817757002e-09,2.0357302297451e-08,11.4209126497979
"602","143722_at","Crz","41742","Corazonin",1.31244367147392,6.07050483845252,3.9548312831555,0.00083383305574134,0.00133376188448948,-1.84422248574695
"603","143729_at","Fkbp12","37214","FK506-binding protein 12kD",1.36686176913514,9.36363178347342,13.8068978019315,1.98264839575454e-11,4.87358699674365e-10,16.1666440179763
"604","143735_at","MAPk-Ak2","44573","MAP kinase activated protein-kinase-2",-0.790530337662863,7.48400849275878,-7.26197520986598,6.38895698287026e-07,2.59895902160323e-06,5.45314719588547
"605","143737_at","Calx","42481","Na/Ca-exchange protein",-0.194775383641223,3.75929198039156,-1.93477348672137,0.0678760952036646,0.079257673489947,-6.05534181204102
"606","143738_at","Nsf2","41694","N-ethylmaleimide-sensitive factor 2",-0.405545929500864,5.37709739386221,-4.51004904339284,0.000233593698759469,0.000425468953535296,-0.569312003263509
"607","143739_at","Pdi","39651","Protein disulfide isomerase",-0.160030740809397,10.3053066815099,-1.43435370260873,0.167544287324714,0.185116162253507,-6.82495994957592
"608","143741_at","Ptp69D","39443","Protein tyrosine phosphatase 69D",-0.836241414889102,6.61678524840643,-6.96099039295164,1.16373446793959e-06,4.30192844446561e-06,4.83641354640973
"609","143742_at","Rab5","33418","Rab5",-1.02183213229474,6.59675894893013,-9.30462191201251,1.49849464452134e-08,1.11649497348274e-07,9.32349301894306
"610","143745_at","RpII18","48312","RNA polymerase II 18kD subunit",0.70548366832813,8.62976559960584,6.86971494927432,1.39919668532773e-06,5.00508665050068e-06,4.64703830597749
