"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"422","142982_at","Rpt2","42828","Regulatory particle triple-A ATPase 2",0.674922930143554,8.08443898176265,4.60441214018112,0.00018838339721122,0.00351812110636019,0.471302117697385
"423","142986_at","mop","39610","myopic",0.24509260028807,6.47108228851703,1.96697389343629,0.0637934968850122,0.203093416299815,-5.10712446542137
"424","142988_at","CG6770","34621","uncharacterized protein",-0.637150789096687,9.2553825624011,-3.04976406086043,0.00653123797324799,0.0423059468717595,-2.99708914402639
"425","142991_at","rig","37335","rigor mortis",-0.0196814514893404,6.99186347850364,-0.13396933888968,0.894819844812553,0.9540790744722,-6.9334034686709
"426","143000_at","CCT4","34674","Chaperonin containing TCP1 subunit 4",-0.122421938625195,7.97688201636058,-0.941009134768836,0.358379180193264,0.57969545682555,-6.49163417669993
"427","143007_at","Arpc1","34793","Actin-related protein 2/3 complex, subunit 1",-0.487933452383809,5.90559162019072,-2.3620192858459,0.0288715793901474,0.119646487501533,-4.39294785587542
"428","143011_at","CG4822","33170","uncharacterized protein",-0.30392302301133,4.1718683938549,-2.20274409313265,0.04001038517126,0.15002590319758,-4.69028987818263
"429","143012_at","Rpt1","35701","Regulatory particle triple-A ATPase 1",0.342829187993111,7.56552228505888,1.73410873581567,0.0989117677139112,0.269129842899914,-5.48758831485741
"430","143015_at","XNP","43080","XNP",0.0822381542158457,7.35679410469237,0.610906935165784,0.548419303231398,0.741190750043939,-6.75011580248399
"431","143018_at","tko","31228","technical knockout",-0.454874267656056,5.90372274301222,-2.96868830631384,0.00782163688497446,0.0476266192136339,-3.16921139639262
"432","143025_at","CG32708","318161","uncharacterized protein",0.0995728084464291,6.59512417944269,0.71897876463703,0.480805744079248,0.692859465722656,-6.6769165221845
"433","143033_at","Gal","33839","beta galactosidase",-0.89439277099225,5.75602425572221,-5.00663899488619,7.58177945678137e-05,0.00171938323890975,1.3763043719696
"434","143045_at","CG7381","41589","uncharacterized protein",0.293176199853866,4.35514079254732,1.37405144840693,0.185240745358301,0.39817069032173,-6.00450226388993
"435","143051_at","ab","34560","abrupt",0.469763940861696,5.67708938176266,2.82601212430419,0.0107125959838631,0.0607680987171404,-3.46789873999084
"436","143057_at","mAChR-A","37892","muscarinic Acetylcholine Receptor, A-type",0.433138473165263,8.10584690965308,2.36412146138534,0.0287459519144395,0.119488108369162,-4.38894604768047
"437","143059_at","Act42A","35526","Actin 42A",-0.0989032103156475,11.5642190511047,-0.701104374115185,0.491640849436895,0.701020864145022,-6.68980512900904
"438","143073_at","aop","33392","anterior open",0.333108881899697,5.48246028998989,1.7822448913797,0.0905166341827217,0.252989154431008,-5.4117036494804
"439","143077_at","Arl1","39745","ADP ribosylation factor-like 1",-0.300284020301778,6.42495410362318,-2.27069467413946,0.0348466872413813,0.13579820122793,-4.56488400390067
"440","143080_at","Asx","36612","Additional sex combs",0.319078069500174,6.26567907541066,1.54688176891245,0.138201467658643,0.336551584239,-5.76798005366075
"441","143082_at","bam","43038","bag of marbles",-0.153947942155958,3.5859182183176,-0.91062433309627,0.373774181087137,0.594236895968274,-6.51969448184587
"442","143092_at","CkIIbeta","32132","Casein kinase II beta subunit",-0.365556283587614,6.09455715028909,-2.22230211359864,0.0384564971549711,0.145527481339075,-4.65442274873846
"443","143104_at","cni","34967","cornichon",-0.198118183339619,6.1719382954571,-1.09413820001422,0.287419114107885,0.513746036155547,-6.33762610130082
"444","143105_at","comt","47091","comatose",0.721885194567013,8.82067209945746,5.00600734146806,7.592547682251e-05,0.00171938323890975,1.37489059017055
"445","143115_at","Cyt-c-p","34996","Cytochrome c proximal",-0.103361867729803,7.34377470803514,-0.843419773022732,0.409369374168832,0.626233254067546,-6.57874543260231
"446","143116_at","D","39570","Dichaete",0.204043849684084,4.52219891339092,1.3512193177852,0.19231913567033,0.408500616091484,-6.034050296759
"447","143118_at","Dab","39866","Disabled",0.0981745773962084,6.00809925998237,0.714269591088772,0.483646663643943,0.695136334152914,-6.68034199098167
"448","143120_at","SmF","36314","Small ribonucleoprotein particle protein SmF",-0.507594113186664,7.91484217842463,-4.61250638109876,0.000184943810998288,0.00347646013353645,0.489588854486635
"449","143129_at","Rpn3","35176","Regulatory particle non-ATPase 3",0.923523475947903,8.9498506979653,6.56964097896717,2.58457446172328e-06,0.00012878309075079,4.75387085047804
"450","143134_at","Dsk","45845","Drosulfakinin",0.503886825384514,4.10920832728482,0.738158375985691,0.46933709257703,0.685184506726669,-6.66274524766766
"451","143135_at","dx","31589","deltex",0.140121934553519,4.87343408986798,0.711582953575814,0.48527183741585,0.696285291043213,-6.68228670210462
"452","143145_at","egl","37757","egalitarian",-0.0293427948721741,4.86938267763611,-0.159549480122179,0.87490090584825,0.944879836732845,-6.92949454343144
"453","143150_at","Eno","33351","Enolase",-0.265539179208685,7.13342280016051,-1.81441806888664,0.0852565359717814,0.243127403523571,-5.36015844362472
"454","143152_at","Est-P","39393","Esterase P",-0.0138985259180053,2.9238458595657,-0.0503857751362748,0.960334981601876,0.981067426273646,-6.94143051307842
"455","143156_at","CG17716","36521","uncharacterized protein",0.0756637728090372,3.839571045224,0.47290998235875,0.641604210884292,0.812788658921583,-6.82686731148422
"456","143158_at","Fbp1","39566","Fat body protein 1",-1.27093913813095,6.67092070670099,-2.46799860532927,0.0231355639895001,0.102523701130666,-4.18884854973296
"457","143162_at","flw","44289","flapwing",-0.209382757667867,7.78841425013892,-1.55300690205395,0.136734931065383,0.334680563186419,-5.75919338154308
"458","143164_at","FER","41118","FER tyrosine kinase",0.745662344255276,6.73785718499092,3.2712198404765,0.00397226235694146,0.0297505899441762,-2.51939364049422
"459","143175_at","Gapdh2","32545","Glyceraldehyde 3 phosphate dehydrogenase 2",-0.183518616243144,8.33965636237957,-1.32293290063496,0.201384138168692,0.419422890397324,-6.07008938287761
"460","143181_at","Gs2","32087","Glutamine synthetase 2",0.0849360411833953,4.05193511197361,0.916869954994357,0.37057412136702,0.590454943518864,-6.51399543265468
"461","143184_at","GstD1","41503","Glutathione S transferase D1",-0.407610299100454,7.67960685486573,-1.66496452773423,0.112138965183064,0.296972066175407,-5.59392990397465
"462","143186_at","h","38995","hairy",-0.124469610720729,3.78175270761205,-0.344477730630755,0.734228042112497,0.867203223456075,-6.88109615382174
"463","143192_at","Hsc70-2","41609","Heat shock protein cognate 2",0.0528108176172504,5.59667657049545,0.345893733463595,0.733180380582212,0.866758979744104,-6.880589803514
"464","143193_at","Hsc70-3","32133","Heat shock 70-kDa protein cognate 3",0.139782859917108,4.50917150530644,0.73168292584135,0.473190800899095,0.687298810877007,-6.66756921692192
"465","143194_at","Hsc70-4","41840","Heat shock protein cognate 4",0.197414633654278,8.11884474401585,1.21108935079145,0.240544382316681,0.463441293740749,-6.20629721773019
"466","143195_at","Hsp67Ba","39076","Heat shock gene 67Ba",-0.742657653114206,6.60060109419472,-3.26477791018776,0.0040304834775706,0.0301082350168651,-2.53342852764953
"467","143196_at","Hsp67Bc","39071","Heat shock gene 67Bc",-0.502781031868906,9.27232988145456,-2.699737251838,0.0141036244379339,0.0736152883548055,-3.72722501130896
"468","143197_at","Hsp68","42852","Heat shock protein 68",0.317965728021858,4.71014078412099,1.38044457343122,0.183296456626823,0.396063568188388,-5.99615589655032
"469","143198_at","Hsp83","38389","Heat shock protein 83",0.325395142225018,9.34626848302211,2.2900586401591,0.0334917093125508,0.132129157726881,-4.52874586679475
"470","143199_at","hth","41273","homothorax",0.116711160175011,3.54006663799262,0.611827069364371,0.54782284842305,0.740732727816028,-6.74954068898387
"471","143201_at","Ldh","45880","Lactate dehydrogenase",-0.0351888696413685,5.07701835564221,-0.248925830639664,0.806059088017252,0.907259086405402,-6.91050974544296
"472","143214_at","Sos","34790","Son of sevenless",0.189694947251505,5.1822484727044,1.26676935293941,0.220375854007604,0.440701632266773,-6.13975680019253
"473","143216_at","Pgant35A","48775","Polypeptide N-acetylgalactosaminyltransferase 35A",-0.00655851754978265,5.06137199018897,-0.0405454736204946,0.968076521570485,0.983464527035223,-6.94189683622707
"474","143217_at","Rnmt","34877","RNA guanine-7 methyltransferase",0.0606700637114574,4.74657962643321,0.444922696632061,0.661346272654137,0.826036323744815,-6.8401093888754
"475","143218_at","CIAPIN1","49424","Cytokine induced apoptosis inhibitor 1",0.306822488643369,5.93023258800163,2.81005826306309,0.0110933969780263,0.062071225114404,-3.50093618175483
"476","143231_at","Lam","33782","Lamin",0.213297850100298,7.97202218719437,0.974660904076391,0.341838153064284,0.567952933687395,-6.45957936031436
"477","143232_at","Lcp1","35817","Larval cuticle protein 1",0.0489285524739356,4.46475761965931,0.0426597993762055,0.966412842942826,0.982665726522267,-6.94180515163445
"478","143233_at","Lcp2","35818","Larval cuticle protein 2",-0.0185111726876164,6.15129332202656,-0.0140463779390186,0.988937779255694,0.993775350502926,-6.94265080088233
"479","143234_at","Lcp3","35819","Larval cuticle protein 3",0.167347012209102,5.81781273481238,0.156900797858804,0.876959673089139,0.944974155040976,-6.92993083603511
"480","143235_at","Lcp4","35820","Larval cuticle protein 4",3.96995147737833e-05,4.59330630280097,3.02236416087632e-05,0.999976196556654,0.999976196556654,-6.94275363507489
"481","143238_at","Lsp1alpha","32199","Larval serum protein 1 alpha",-0.0411275193468241,5.00571998861461,-0.0743723820117126,0.941482779741449,0.974022680160899,-6.9398711082852
"482","143239_at","Lsp2","45326","Larval serum protein 2",-0.788365451637508,6.89188830500406,-1.5123892082675,0.146705969247112,0.348124065639187,-5.81695480072832
"483","143240_at","lt","3355130","light",0.0564920864556191,7.43288758232202,0.207060953457358,0.838140442378566,0.924977069053954,-6.9204322524308
"484","143247_at","RpLP1","33214","Ribosomal protein LP1",-0.353327952744712,10.2945666258663,-2.43847427693277,0.0246161861657113,0.106724588059589,-4.2461808865167
"485","143250_at","RpL32","43573","Ribosomal protein L32",-0.194127816970521,10.2882445206631,-1.5715314890569,0.132378291874169,0.328490049551433,-5.7324560451045
"486","143261_at","E(spl)mgamma-HLH","43151","Enhancer of split mgamma, helix-loop-helix",-0.151449536699036,6.38907244483548,-1.09499347972026,0.287053605291899,0.513731281157125,-6.33670801897559
"487","143262_at","mago","37402","mago nashi",-0.73512151275358,6.08770526129887,-5.53821683993169,2.32794095519544e-05,0.000752264964847426,2.55454205495667
"488","143264_at","Mlc1","43323","Myosin alkali light chain 1",-0.24016634907262,3.96615138244365,-0.599628592864356,0.555758244882837,0.747403178313729,-6.75709746060779
"489","143265_at","Mlc2","43587","Myosin light chain 2",-0.346410413841677,6.13224882891225,-0.39719077220172,0.695603512885411,0.844359353986432,-6.86086594293578
"490","143266_at","mle","35523","maleless",0.237688427513331,5.38352652991755,1.84549748194638,0.0804305002474297,0.234364861916523,-5.30975025034684
"491","143268_at","mnd","39625","minidiscs",0.39515373452175,4.63321635857852,2.75899944727992,0.0124011476868091,0.0678786127195502,-3.60614728165153
"492","143270_at","Rpn8","37894","Regulatory particle non-ATPase 8",0.628441165566096,6.60975225488314,3.15289665895374,0.00518525478450628,0.0363726652688782,-2.7759062907323
"493","143275_at","Acp95EF","47852","Accessory gland protein 95EF",0.25055875703208,4.43523752513905,1.62571620241696,0.12029685055894,0.308354493946088,-5.65285771210674
"494","143276_at","MtnA","41202","Metallothionein A",-0.432997759454302,9.77573542613623,-3.49882227499389,0.00236948402623756,0.0204031019744288,-2.01909241611908
"495","143289_at","SP","39494","Sex Peptide",0.42008266063771,4.45428620413904,2.52768854409262,0.0203934552095423,0.0950592823057435,-4.07186920754375
"496","143301_at","Pgk","33461","Phosphoglycerate kinase",-0.328733099999948,6.96042291063961,-1.64016700613495,0.117236605243489,0.304032891506109,-5.63128394989197
"497","143310_at","Pp1alpha-96A","42922","Protein phosphatase 1alpha at 96A",-0.345689470398843,6.01963105778453,-2.37024261989414,0.0283830328074419,0.118900940874627,-4.37728248093218
"498","143311_at","PpV","31582","Protein phosphatase V",-0.131788396920482,6.79691908879131,-0.88740697551127,0.385831332131146,0.605320957202089,-6.54056640146174
"499","143313_at","Prosalpha3","37378","Proteasome alpha3 subunit",0.276726108025538,7.61279517069132,2.04221560365728,0.055095679219657,0.184679689319037,-4.97734150648706
"500","143314_at","Prosalpha6","34359","Proteasome alpha6 subunit",0.533623281087731,9.16861025095451,4.64797460960598,0.000170605394921395,0.00327107410529287,0.569692156757914
"501","143317_at","Ras85D","41140","Ras oncogene at 85D",-0.00466601876304829,9.49892206041909,-0.0291673636601506,0.977031882905575,0.988124150487638,-6.94231023344012
"502","143328_at","rt","39297","rotated abdomen",-0.221913468422824,3.90348325454943,-1.28215149008263,0.215041179328549,0.435793429943876,-6.12092841186713
"503","143334_at","scb","36692","scab",-0.229745612146674,3.67162248339606,-1.42420453629236,0.170423151978289,0.38009595797017,-5.9381805367938
"504","143335_at","Scm","41168","Sex comb on midleg",0.243808197547111,5.18767533408592,1.29514693557718,0.210612973670575,0.430812882131276,-6.10487262189191
"505","143346_at","Sgs3","39288","Salivary gland secretion 3",-0.00220878098745647,4.08122761604997,-0.00178188773126297,0.998596627084128,0.9992915447091,-6.94275198064342
"506","143347_at","Sgs4","31304","Salivary gland secretion 4",0.107051695868928,3.76870070248235,0.0985975170890048,0.922479009777213,0.96622093809057,-6.93768799656982
"507","143349_at","Sgs7","47198","Salivary gland secretion 7",0.152693460718623,6.61893247014383,0.134812051960376,0.894162416035849,0.9540790744722,-6.93328552345185
"508","143351_at","Shaw","33599","Shaker cognate w",0.132052832746831,5.36478983399611,0.898974919530484,0.379792152495596,0.598510811275252,-6.53022894870248
"509","143355_at","sn","31717","singed",-0.304988021240191,6.9661932084833,-1.31719114480286,0.203264674632988,0.420870557411429,-6.07732752884846
"510","143356_at","sna","34908","snail",0.325433050289111,5.23928592964258,2.62627545693917,0.0165235395418616,0.0823599648568352,-3.87567960891159
"511","143358_at","Sod1","39251","Superoxide dismutase 1",-0.421735142147519,9.42038816276855,-3.64636839974109,0.0016915740626886,0.0161626810773834,-1.69092072409219
"512","143361_at","beta-Spec","32746","beta Spectrin",0.506220061038015,8.08084868483571,2.85303854849336,0.0100959345093439,0.0583050354395042,-3.41176001826811
"513","143366_at","Src64B","48973","Src oncogene at 64B",0.289265790498606,5.85073805879641,1.56742518529728,0.133333882242528,0.329723340782039,-5.73840395531678
"514","143374_at","CCT1","42649","Chaperonin containing TCP1 subunit 1",0.00806862336666114,9.69452441518883,0.0628493908059639,0.950535527977652,0.977870961514456,-6.94069504387611
"515","143380_at","Top2","35225","Topoisomerase 2",0.0595094914256711,4.37248363421322,0.287080755358925,0.77712295351007,0.894517801462554,-6.899890573672
"516","143389_f_at","alphaTub85E","41183","alpha-Tubulin at 85E",-0.276406673103114,7.38925496005314,-1.98608163661123,0.061475641286792,0.198433158631665,-5.07446715105367
"517","143390_at","betaTub56D","37238","beta-Tubulin at 56D",0.0475786707996129,10.7166860063067,0.220913919099294,0.827489598056418,0.91923018148953,-6.91734956123374
"518","143393_at","betaTub85D","41124","beta-Tubulin at 85D",-0.259540701092013,5.43024610356094,-1.76665492124536,0.0931653329188632,0.257390487487657,-5.43644411705497
"519","143394_at","tud","37417","tudor",-0.132582931962553,5.90735382296628,-0.838370256767986,0.412129367294934,0.627564560766143,-6.58301315361566
"520","143397_at","RpL40","33629","Ribosomal protein L40",-0.112709538241603,9.86848105800176,-0.950632898065805,0.353594105755733,0.577179358275864,-6.48257158993505
"521","143398_at","RpS27A","34420","Ribosomal protein S27A",-0.151598085233548,9.93083653304166,-1.32171071086884,0.201783277658174,0.419558458910555,-6.07163228825596
"522","143399_at","Ubi-p63E","38456","Ubiquitin-63E",-0.303710825526499,10.1488233704534,-2.53327411223974,0.020153122043606,0.0945257273276102,-4.06085130288955
"523","143403_at","vg","36421","vestigial",-0.109624985478476,3.94298424934771,-0.569905358656491,0.575344345925798,0.766565694810216,-6.77489610440843
"524","143410_at","w","31271","white",-0.298668225640967,7.78699533598553,-1.58368308656713,0.1295839451865,0.323311414408045,-5.71478459010902
"525","143422_at","Prosalpha4","32584","Proteasome alpha4 subunit",0.235044765147311,7.94893208354138,1.42666690618275,0.16972103658161,0.379365220848135,-5.93487473843074
"526","143423_at","Dhfr","42003","Dihydrofolate reductase",-0.116912196198452,4.15143091768207,-0.835666589355648,0.413612039041154,0.629006327159764,-6.58528843959449
"527","143424_at","bs","37890","blistered",0.232872767166084,4.87014379025875,1.73832888611983,0.0981498086275632,0.267562890628314,-5.48099545598981
"528","143438_at","Ser","43275","Serrate",-0.1114637226021,3.58992725094694,-0.658858268777768,0.517803794797254,0.717471905508498,-6.71903968042016
"529","143440_at","nonA","32603","no on or off transient A",0.0355798328062562,3.08524109147008,0.176198210644002,0.861981702208887,0.939196271734274,-6.92658541112716
"530","143448_at","Ptp99A","43469","Protein tyrosine phosphatase 99A",0.234098706945066,8.9992598206656,1.1890131317816,0.248919192981896,0.471820189271483,-6.23197071971395
"531","143453_at","Klp64D","38611","Kinesin-like protein at 64D",0.251529167748899,5.64166234251159,1.64393666201998,0.116449234918671,0.303358695313495,-5.6256325664442
"532","143457_at","pdm2","34673","POU domain protein 2",-0.0767672405323108,4.17085977434271,-0.279408297516761,0.782916399502885,0.896326961099396,-6.90214643809486
"533","143472_at","Ten-m","40464","Tenascin major",0.289137262935171,6.35916670712896,0.930031829801695,0.363890702868048,0.584664615334361,-6.5018687519877
"534","143473_at","Su(P)","39856","Suppressor of ref(2)P sterility",-0.459706777366672,5.61077509565585,-2.8107683640938,0.0110761753692283,0.062071225114404,-3.49946732139538
"535","143476_at","Mdr65","38726","Multi drug resistance 65",-0.0797953928381161,4.08407489088779,-0.469466771321807,0.644018714548816,0.813795177083653,-6.82853904437517
"536","143477_at","Oct-TyrR","42452","Octopamine-Tyramine receptor",0.489197743493409,3.8181800296453,1.926797583567,0.0689225190711381,0.212683653271023,-5.17510547816941
"537","143488_at","Rrp1","33500","Recombination repair protein 1",-0.0876744741494448,7.92293845284876,-0.735346677614949,0.471008101836539,0.68553608344225,-6.66484479103878
"538","143496_at","pros","41363","prospero",0.0237479956265965,5.61726800807421,0.159963664459378,0.874579050979013,0.944879836732845,-6.92942566014569
"539","143497_at","GluRIA","38742","Glutamate receptor IA",-0.936734554000365,6.73169501422464,-8.15912293654141,1.14969774883905e-07,1.10091163101732e-05,7.86570519739155
"540","143500_at","rho","38168","rhomboid",-0.760446051405691,4.00126284783696,-4.35546674202149,0.000332596661804799,0.00534065977782227,-0.0919300120171309
"541","143515_at","Xpac","31357","Xeroderma pigmentosum group A-like",0.136425259206435,4.26446408282569,0.948022106546465,0.354887901275059,0.578330298693081,-6.4850384365053
"542","143516_at","otk","36283","off-track",0.0333671860430016,5.79782645131922,0.0894240023418334,0.929670329909562,0.968392563860883,-6.93858657179645
"543","143517_at","TkR86C","41286","Tachykinin-like receptor at 86C",0.472226856366044,3.58561605852201,3.94188064004931,0.000859000333300265,0.0102509749318322,-1.02742279956901
"544","143519_at","RpII15","41741","RNA polymerase II 15kD subunit",-0.18543433015152,6.72671235340646,-1.52457662568772,0.143652886456815,0.3442880845415,-5.79974890320306
"545","143523_at","bap","42537","bagpipe",-0.129220133455797,6.28057614523195,-0.911358854957812,0.373396879919294,0.594236895968274,-6.51902609187085
"546","143536_at","TfIIB","34430","Transcription factor IIB",0.172681930832309,5.47211295716236,0.99278276631206,0.333152300344058,0.561962472603818,-6.44189534629668
"547","143537_at","gol","38006","goliath",0.238148632626091,6.99942710858301,1.6013427705747,0.125611227490455,0.316892886195219,-5.68891728962015
"548","143541_at","ewg","30975","erect wing",-0.163409765612225,6.33854116889677,-0.90330988129488,0.377545277343294,0.597589552911015,-6.52632341912734
"549","143542_at","RpS17","39088","Ribosomal protein S17",-0.480026699847841,11.2124355947838,-3.89256835743857,0.000961969360184743,0.0111557414511747,-1.13857455804088
"550","143543_at","ey","43812","eyeless",-0.0682986077279786,8.77849920808452,-0.391507008357354,0.699729667881823,0.845911107535992,-6.8631834832069
"551","143547_at","Calr","41166","Calreticulin",-0.431856116549966,9.24632732374544,-2.79024846497031,0.011584296099227,0.0639470932464049,-3.54185149050438
"552","143552_at","Sox14","37822","Sox box protein 14",2.21020689896156,7.53555809648815,11.1177718189278,8.17361388826997e-10,2.93841419283306e-07,12.7560395694698
"553","143557_at","Hdc","36076","Histidine decarboxylase",-0.107069386614842,2.64686727885016,-0.703778551095575,0.490010859655182,0.700085063272877,-6.68789645573288
"554","143563_at","zip","38001","zipper",0.110568484046714,6.67247875962467,0.49210825598585,0.628217191550803,0.806946245154135,-6.81732769224593
"555","143565_at","Eip63E","38433","Ecdysone-induced protein 63E",0.180173588157658,4.91525670306955,1.27230677724678,0.218443730069981,0.439024575598368,-6.13300082241573
"556","143566_i_at","Pabp2","35788","Pabp2",0.203128873808845,8.38868489420299,0.719653339649198,0.480399595724633,0.692859465722656,-6.67642408809017
"557","143568_at","Rox8","42848","Rox8",0.477676404118027,7.22913659277014,3.20562737406338,0.0046055859904071,0.0330315843102514,-2.66193275874709
"558","143572_at","Cyp4d1","31188","Cytochrome P450-4d1",0.0900881516363246,3.47495988366437,0.620166570706403,0.542432801648084,0.735698764411211,-6.74429030031315
"559","143573_at","spi","35253","spitz",-0.554270188646854,7.15096091794427,-4.22085704666519,0.000452768512204806,0.0066214067791391,-0.396745685457003
"560","143578_at","CanB","44317","Calcineurin B",-0.388697510711783,5.60525456417694,-1.96647294620776,0.0638552983974063,0.203093416299815,-5.10797783944156
"561","143580_at","Itp-r83A","40664","Inositol 1,4,5,-tris-phosphate receptor",0.433220165015473,3.68040105341762,2.66311472856474,0.0152645650110414,0.0779767122056041,-3.80146581216264
"562","143582_at","RpL23","37628","Ribosomal protein L23",-0.643872443409103,10.3856884506464,-6.61338334783648,2.36164204145716e-06,0.000121563853655393,4.84417828051892
"563","143597_at","Rac1","38146","Rac1",-0.0416112878194319,9.84793067865601,-0.157412050597942,0.876562216174055,0.944974155040976,-6.92984718949092
"564","143601_at","Taf1","40813","TBP-associated factor 1",0.230772339703858,6.88206567994013,1.40557019203866,0.17581292038637,0.385394785846952,-5.96304784692503
"565","143608_at","Acbp2","38784","Acyl-CoA binding protein 2",-0.184592297702809,5.85119332714667,-0.629701804705261,0.536305069984454,0.733783720873115,-6.7382034807841
"566","143612_at","Nmdar1","40665","NMDA receptor 1",0.0467801982701062,5.78418075345615,0.170904185041472,0.866085661960986,0.940452576054095,-6.92754165846783
"567","143615_at","Ror","34367","Ror",0.0510519548516601,8.02587149873404,0.276733381559694,0.784939298499577,0.896821539752023,-6.90291867188163
"568","143618_at","RpS18","37292","Ribosomal protein S18",-0.33930380329952,10.6666122409212,-3.16587612040057,0.00503629899141944,0.0357639404921539,-2.74790523517775
"569","143625_at","Vha14-1","36731","Vacuolar H[+] ATPase 14kD subunit 1",0.181862390598745,7.92833928910218,1.34271053550327,0.195011304346293,0.410580169326456,-6.04495748674143
"570","143627_at","cora","37205","coracle",0.566674629062613,6.97701328887191,4.09191049376869,0.000608672508705344,0.00806701444717313,-0.688547636907282
"571","143628_at","mtSSB","41968","mitochondrial single stranded DNA-binding protein",-0.393781394541135,6.41512754325536,-2.81006167679758,0.0110933141256769,0.062071225114404,-3.5009291207303
"572","143636_at","dia","35340","diaphanous",0.271152300354645,7.82493919187911,1.67327324687665,0.110473656869521,0.293101694794043,-5.58132044904058
"573","143637_at","bol","39049","boule",-0.191185724962581,4.5492540518972,-1.45665411527546,0.161357134666797,0.369476903595235,-5.89424807049089
"574","143638_at","eff","41785","effete",-0.288319854226772,7.56427101531377,-1.19314589987638,0.247334853482311,0.471820189271483,-6.22719542320213
"575","143643_at","Dif","35045","Dorsal-related immunity factor",0.109921720732807,3.25913232237325,0.963608885383913,0.347211574577673,0.570673075062177,-6.47021960947896
"576","143650_at","RyR","49090","Ryanodine receptor",-0.125398706910453,4.4311671393837,-0.861169849241906,0.399761960068592,0.617462619311101,-6.56355505655729
"577","143652_at","a10","39906","antennal protein 10",0.0628186382388813,4.29149533320161,0.535994089540611,0.598112326883325,0.783304620457781,-6.79413358401264
"578","143656_at","Rsf1","34370","Repressor splicing factor 1",-0.0624092832435039,10.1230806170645,-0.404782059145067,0.690107744826542,0.842066132423052,-6.85771938195479
"579","143657_at","Stt3B","43005","Catalytic subunit 3B of the oligosaccharyltransferase complex",-0.145186872041442,8.58099412365234,-0.982963423006076,0.337839485134417,0.565248379900253,-6.45151396590682
"580","143658_at","ND-ACP","38154","NADH dehydrogenase (ubiquinone) acyl carrier protein",-0.291190385535934,7.31810381891235,-1.9338085658323,0.0680019371077076,0.210988763727248,-5.16330999165268
"581","143662_at","Cdc37","38232","Cdc37",-0.000963011277402614,8.69610177859343,-0.00520150963141116,0.995903430364712,0.997637849435358,-6.94273953384652
"582","143663_at","Trp1","34333","Translocation protein 1",-0.0555467180321045,7.16635808203643,-0.296238929849472,0.770225155812399,0.889625521331911,-6.89711857826683
"583","143664_at","fng","40314","fringe",-0.37897087910941,5.01593894088565,-2.05967391556658,0.0532364115200285,0.180764958124677,-4.94678031980625
"584","143665_at","fra","36377","frazzled",0.654085691196072,7.79220107772602,2.4958905322055,0.0218137842185197,0.099266524386808,-4.13436184142465
"585","143667_at","Iswi","36390","Imitation SWI",-0.104591343141015,4.77860009486166,-0.59263753050544,0.56033326540141,0.751290662608137,-6.76136225672677
"586","143668_at","La","35305","La autoantigen-like",0.193050903428797,7.2434526628351,0.902283565991529,0.378076431327182,0.597672034575139,-6.52724962341782
"587","143681_at","Sep1","33114","Septin 1",-0.211165187867996,8.13608954870935,-1.4117516530376,0.174009985166654,0.382958935414477,-5.95482815737782
"588","143682_at","Tig","33896","Tiggrin",0.271029504135401,4.79346161747157,0.934444713770586,0.361668221640777,0.582395187815719,-6.49776761251586
"589","143687_at","Arp1","41566","Actin-related protein 1",-0.213323448795091,6.7489133672322,-1.36139024143307,0.189139856577764,0.404205878613573,-6.02093794843661
"590","143691_at","Gip","31960","GIP-like",-0.190265724285393,5.90544764254171,-1.52231754045523,0.14421480983062,0.344772895322413,-5.80294638919622
"591","143692_at","Gem3","39195","Gemin3",-0.0148903654025059,3.52578735607272,-0.0744757997604146,0.941401567236931,0.974022680160899,-6.93986308734239
"592","143696_at","CG4038","37397","uncharacterized protein",0.226615861144251,5.76712308826536,1.27690827343804,0.216848186837461,0.437652901996167,-6.12736783495238
"593","143702_at","Gp150","37549","Gp150",-0.0818187562714963,4.7079244368253,-0.206390396619346,0.838656830979151,0.924977069053954,-6.92057643063189
"594","143705_r_at","ProtB","34867","Protamine B",0.209060801022182,2.90635015359733,1.05980492297571,0.30237231653569,0.528324898151059,-6.373956201491
"595","143706_at","Nca","40186","Neurocalcin",-0.309878120256993,4.45098345130728,-1.61991876942754,0.121543408413245,0.309121156865024,-5.66147222641351
"596","143708_at","TfIIA-S","42822","Transcription-factor-IIA-S",-0.160962970091536,9.64734900217304,-1.43803829252917,0.166508936774629,0.37474235094965,-5.91954868440461
"597","143714_at","phyl","36606","phyllopod",0.694831065714048,7.54403753713183,3.45044847869991,0.00264548473382854,0.0221819652900609,-2.1260863161708
"598","143715_at","Arf102F","43823","ADP ribosylation factor at 102F",-0.44140179723998,6.80840127428518,-2.49741642858757,0.0217435568556864,0.0991037551774231,-4.13137206233281
"599","143716_at","Arf51F","36699","ADP ribosylation factor at 51F",-0.202515693516089,7.72785444976705,-0.908955441105572,0.374632385682498,0.595272232719814,-6.52121128076046
"600","143719_at","CASK","42567","CASK",0.308333469924311,5.10733223475858,1.418146381851,0.172160562243161,0.380856780442161,-5.94629413987743
"601","143721_at","cnn","36491","centrosomin",0.0135865849815584,7.83287079499848,0.096882392990361,0.92382303264876,0.96622093809057,-6.93786265637135
